dmd_type,dmd_id,dmd_name,bnf_code
VMP,13412911000001100,Vildagliptin 50mg tablets,0601023AAAAAAAA
AMP,41183111000001104,Vildagliptin 50mg tablets,0601023AAAAAAAA
AMP,41170111000001101,Vildagliptin 50mg tablets,0601023AAAAAAAA
AMP,41127611000001109,Vildagliptin 50mg tablets,0601023AAAAAAAA
AMP,41094511000001100,Vildagliptin 50mg tablets,0601023AAAAAAAA
AMP,41058711000001107,Vildagliptin 50mg tablets,0601023AAAAAAAA
AMP,13411611000001100,Galvus 50mg tablets,0601023AABBAAAA
VMP,39703911000001101,Saxagliptin 5mg tablets,0601023ACAAAAAA
VMP,39703811000001106,Saxagliptin 2.5mg tablets,0601023ACAAABAB
AMP,15993011000001101,Onglyza 5mg tablets,0601023ACBBAAAA
AMP,18596311000001108,Onglyza 2.5mg tablets,0601023ACBBABAB
VMP,17071811000001108,Metformin 1g / Sitagliptin 50mg tablets,0601023ADAAAAAA
AMP,17060511000001108,Janumet 50mg/1000mg tablets,0601023ADBBAAAA
VMP,19525211000001103,Linagliptin 5mg tablets,0601023AEAAAAAA
AMP,19492811000001108,Trajenta 5mg tablets,0601023AEBBAAAA
VMP,21245111000001107,Linagliptin 2.5mg / Metformin 850mg tablets,0601023AFAAAAAA
VMP,21245011000001106,Linagliptin 2.5mg / Metformin 1g tablets,0601023AFAAABAB
AMP,21208211000001100,Jentadueto 2.5mg/850mg tablets,0601023AFBBAAAA
AMP,21208511000001102,Jentadueto 2.5mg/1000mg tablets,0601023AFBBABAB
VMP,21711511000001101,Saxagliptin 2.5mg / Metformin 850mg tablets,0601023AHAAAAAA
VMP,21711411000001100,Saxagliptin 2.5mg / Metformin 1g tablets,0601023AHAAABAB
AMP,21705311000001107,Komboglyze 2.5mg/850mg tablets,0601023AHBBAAAA
AMP,21705611000001102,Komboglyze 2.5mg/1000mg tablets,0601023AHBBABAB
VMP,23637211000001102,Alogliptin 12.5mg / Metformin 1g tablets,0601023AJAAAAAA
AMP,23632611000001103,Vipdomet 12.5mg/1000mg tablets,0601023AJBBAAAA
VMP,23637511000001104,Alogliptin 6.25mg tablets,0601023AKAAAAAA
VMP,23637311000001105,Alogliptin 12.5mg tablets,0601023AKAAABAB
VMP,23637411000001103,Alogliptin 25mg tablets,0601023AKAAACAC
AMP,23634111000001103,Vipidia 6.25mg tablets,0601023AKBBAAAA
